MovieId,Title,Genre
655,Crumb (1994),Documentary
656,Natural, The (1984),Drama
657,Bride of the Monster (1956),Horror|Sci-Fi
658,Only You (1994),Comedy|Romance
659,Band Wagon, The (1953),Comedy|Musical
660,Bronx Tale, A (1993),Drama
661,Butterfly (La Lengua de las Mariposas) (2000),Drama|War
662,Money Train (1995),Action
663,Moonstruck (1987),Comedy
664,Popeye (1980),Adventure|Comedy|Musical
665,Sandpiper, The (1965),Drama|Romance
666,Metropolitan (1990),Comedy
667,Anatomy of a Murder (1959),Drama|Mystery
668,Sophie's Choice (1982),Drama
669,Bhaji on the Beach (1993),Comedy|Drama
670,British Intelligence (1940),Drama
671,Limelight (1952),Drama
672,I Shot a Man in Vegas (1995),Comedy
673,Thelma & Louise (1991),Action|Drama
674,Switchblade Sisters (1975),Crime
675,Don Juan DeMarco (1995),Comedy|Drama|Romance
676,Brady Bunch Movie, The (1995),Comedy
677,Badlands (1973),Crime|Drama
678,Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977),Horror
679,Next Step, The (1995),Drama
680,Dear Jesse (1997),Documentary
681,Rescuers, The (1977),Animation|Children's
682,Dear God (1996),Comedy
683,Doctor Zhivago (1965),Drama|Romance|War
684,Hot Shots! Part Deux (1993),Action|Comedy|War
685,Anaconda (1997),Action|Adventure|Thriller
686,Superman III (1983),Action|Adventure|Sci-Fi
687,Sesame Street Presents Follow That Bird (1985),Children's|Comedy
688,Simple Wish, A (1997),Children's|Fantasy
689,Licence to Kill (1989),Action
690,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror
691,Howard the Duck (1986),Adventure|Children's|Sci-Fi
692,My Cousin Vinny (1992),Comedy
693,Crush, The (1993),Thriller
694,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi
695,Kiss the Girls (1997),Crime|Drama|Thriller
696,Nô (1998),Drama
697,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
698,Mute Witness (1994),Thriller
699,Hate (Haine, La) (1995),Drama
700,Buffalo 66 (1998),Action|Comedy|Drama
701,Flesh and Bone (1993),Drama|Mystery|Romance
702,Rules of Engagement (2000),Drama|Thriller
703,Nemesis 2: Nebula (1995),Action|Sci-Fi|Thriller
704,Me Myself I (2000),Comedy
705,Brenda Starr (1989),Adventure
706,Blood Simple (1984),Drama|Film-Noir
707,Beat the Devil (1954),Comedy|Drama
708,Replacement Killers, The (1998),Action|Thriller
709,Henry: Portrait of a Serial Killer, Part 2 (1996),Crime|Horror
710,New Jersey Drive (1995),Crime|Drama
711,Deliverance (1972),Adventure|Thriller
712,Mortal Kombat: Annihilation (1997),Action|Adventure
713,Stealing Beauty (1996),Drama
714,Shakes the Clown (1991),Comedy
715,Tickle in the Heart, A (1996),Documentary
716,And the Ship Sails On (E la nave va) (1984),Comedy|War
717,Hang 'em High (1967),Western
718,Aimée & Jaguar (1999),Drama|Romance
719,Telling You (1998),Comedy|Drama|Romance
720,Man from Down Under, The (1943),Drama
721,Four Rooms (1995),Thriller
722,Beautiful (2000),Comedy|Drama
723,Brassed Off (1996),Comedy|Drama|Romance
724,Primal Fear (1996),Drama|Thriller
725,War of the Worlds, The (1953),Action|Sci-Fi|War
726,Sea Wolves, The (1980),Action|War
727,Whole Nine Yards, The (2000),Comedy|Crime
728,Midsummer Night's Dream, A (1999),Comedy|Fantasy
729,Nightmare on Elm Street, A (1984),Horror
730,Absolute Power (1997),Mystery|Thriller
731,Death in Brunswick (1991),Comedy
732,Life Less Ordinary, A (1997),Romance|Thriller
733,Nekromantik (1987),Comedy|Horror
734,Bikini Beach (1964),Comedy
735,George of the Jungle (1997),Children's|Comedy
736,Ruby in Paradise (1993),Drama
737,Best of the Best 3: No Turning Back (1995),Action
738,Few Good Men, A (1992),Crime|Drama
739,King of Marvin Gardens, The (1972),Crime|Drama
740,Little Princess, The (1939),Children's|Drama
741,Can't Hardly Wait (1998),Comedy|Drama|Romance
742,Belizaire the Cajun (1986),Drama
743,Tarantula (1955),Horror|Sci-Fi
744,Grandfather, The (El Abuelo) (1998),Drama
745,Eve's Bayou (1997),Drama
746,Jacob's Ladder (1990),Horror|Mystery|Thriller
747,Perfect Storm, The (2000),Action|Adventure|Thriller
748,Ilsa, She Wolf of the SS (1974),Horror
749,Window to Paris (1994),Comedy
750,Cinderella (1950),Animation|Children's|Musical
751,Further Gesture, A (1996),Drama
752,Papillon (1973),Drama
753,Ghostbusters II (1989),Comedy|Horror
754,Dances with Wolves (1990),Adventure|Drama|Western
755,Flirt (1995),Drama
756,Gilda (1946),Film-Noir
757,Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919),Action|Drama
758,Get on the Bus (1996),Drama
759,Hero (1992),Comedy|Drama
760,Next Best Thing, The (2000),Comedy|Drama
761,Time Masters (Les Maîtres du Temps) (1982),Animation|Sci-Fi
762,Hitch-Hiker, The (1953),Film-Noir
763,Separation, The (La Séparation) (1994),Drama
764,Where Eagles Dare (1969),Action|Adventure|War
765,Friday the 13th Part V: A New Beginning (1985),Horror
766,Castaway Cowboy, The (1974),Comedy|Western
767,Macao (1952),Adventure
768,Male and Female (1919),Adventure|Drama
769,Heavy (1995),Drama|Romance
770,Full Tilt Boogie (1997),Documentary
771,Searching for Bobby Fischer (1993),Drama
772,Kingpin (1996),Comedy
773,Bride of Re-Animator (1990),Comedy|Horror
774,Predator (1987),Action|Sci-Fi|Thriller
775,Picnic at Hanging Rock (1975),Drama|Mystery
776,Prisoner of the Mountains (Kavkazsky Plennik) (1996),War
777,Joe Gould's Secret (2000),Drama
778,Vampire in Brooklyn (1995),Comedy|Romance
779,Promise, The (La Promesse) (1996),Drama
780,Invitation, The (Zaproszenie) (1986),Drama
781,Pit and the Pendulum (1961),Horror
782,Rude (1995),Drama
783,Kronos (1957),Sci-Fi
784,Hillbillys in a Haunted House (1967),Comedy
785,House of Frankenstein (1944),Horror
786,School Daze (1988),Drama
787,12 Angry Men (1957),Drama
788,Breakfast of Champions (1999),Comedy
789,Robert A. Heinlein's The Puppet Masters (1994),Horror|Sci-Fi
790,Omen, The (1976),Horror
791,Beyond the Mat (2000),Documentary
792,Castle Freak (1995),Horror
793,Wings (1927),Drama|Romance|War
794,Balto (1995),Animation|Children's
795,Baby-Sitters Club, The (1995),Children's
796,Nutty Professor, The (1996),Comedy|Fantasy|Romance|Sci-Fi
797,Once Were Warriors (1994),Crime|Drama
798,Adventures of Priscilla, Queen of the Desert, The (1994),Comedy|Drama
799,Trial by Jury (1994),Thriller
800,Beyond Rangoon (1995),Drama|War
801,American Pie (1999),Comedy
802,Flawless (1999),Drama
803,Tomorrow Never Dies (1997),Action|Romance|Thriller
804,Excess Baggage (1997),Adventure|Romance
805,Best Men (1997),Action|Comedy|Crime|Drama
806,North by Northwest (1959),Drama|Thriller
807,On the Ropes (1999),Documentary
808,Jerk, The (1979),Comedy
810,Odd Couple, The (1968),Comedy
811,Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),Horror
812,Pleasure Garden, The (1925),Drama
813,Legends of the Fall (1994),Drama|Romance|War|Western
815,Speed 2: Cruise Control (1997),Action|Romance|Thriller
816,Citizen Ruth (1996),Comedy|Drama
817,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
818,Beach Party (1963),Comedy
819,Marvin's Room (1996),Drama
820,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama
821,Seven Chances (1925),Comedy
822,Everest (1998),Documentary
823,Dumb & Dumber (1994),Comedy
824,Halloween 5: The Revenge of Michael Myers (1989),Horror
825,Quatermass and the Pit (1967),Sci-Fi
826,Highlander (1986),Action|Adventure
827,Clubland (1998),Drama
828,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller
829,She's Gotta Have It (1986),Comedy|Romance
830,Harvest (1998),Drama
831,Friday the 13th Part VI: Jason Lives (1986),Horror
832,Presidio, The (1988),Action
833,Glory (1989),Action|Drama|War
834,Pushing Hands (1992),Comedy
835,St. Elmo's Fire (1985),Drama|Romance
836,Raging Bull (1980),Drama
837,Widows' Peak (1994),Drama
838,Brandon Teena Story, The (1998),Documentary
839,Celtic Pride (1996),Comedy
840,Queen Margot (La Reine Margot) (1994),Drama|Romance
841,Awakenings (1990),Drama
842,Devil's Own, The (1997),Action|Drama|Thriller|War
843,Just the Ticket (1999),Comedy|Romance
844,One Man's Hero (1999),Drama|War
845,Limey, The (1999),Action|Crime|Drama
846,Sneakers (1992),Crime|Drama|Sci-Fi
847,Die Hard (1988),Action|Thriller
848,Following (1998),Drama
849,Return to Paradise (1998),Drama|Romance
850,Pyromaniac's Love Story, A (1995),Comedy|Romance
851,Wild Bill (1995),Western
852,Arguing the World (1996),Documentary
853,Black Cauldron, The (1985),Animation|Children's
854,Krippendorf's Tribe (1998),Comedy
855,At First Sight (1999),Drama
856,Live Nude Girls (1995),Comedy
857,Ruthless People (1986),Comedy
858,Schlafes Bruder (Brother of Sleep) (1995),Drama
859,Heaven (1998),Thriller
860,Truce, The (1996),Drama|War
861,Sleepers (1996),Crime|Drama
862,Great Muppet Caper, The (1981),Children's|Comedy
863,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy
864,Young Doctors in Love (1982),Comedy
865,Mother Night (1996),Drama
866,Jupiter's Wife (1994),Documentary
867,Things Change (1988),Comedy
868,Stand by Me (1986),Adventure|Comedy|Drama
869,Pacific Heights (1990),Thriller
870,Dark Crystal, The (1982),Children's|Fantasy|Sci-Fi
871,Of Mice and Men (1992),Drama
872,Closer You Get, The (2000),Comedy|Romance
873,Touch of Evil (1958),Crime|Film-Noir|Thriller
874,Six Degrees of Separation (1993),Drama
875,General's Daughter, The (1999),Drama|Thriller
876,Intimate Relations (1996),Comedy
877,Frankie Starlight (1995),Drama|Romance
878,Cat from Outer Space, The (1978),Children's|Comedy|Sci-Fi
879,Duck Soup (1933),Comedy|War
880,Stripes (1981),Comedy
881,Caught Up (1998),Crime
882,She's All That (1999),Comedy|Romance
883,Peeping Tom (1960),Drama|Horror|Thriller
884,Messenger: The Story of Joan of Arc, The (1999),Drama|War
885,Crossfire (1947),Crime|Film-Noir
886,Cat People (1982),Horror
887,Third Man, The (1949),Mystery|Thriller
888,Slaughterhouse 2 (1988),Horror
889,Broadway Damage (1997),Comedy
890,Mamma Roma (1962),Drama
891,Perfect Candidate, A (1996),Documentary
892,Vanya on 42nd Street (1994),Drama
893,Skulls, The (2000),Thriller
894,Breaking Away (1979),Drama
895,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
896,Gulliver's Travels (1939),Adventure|Animation|Children's
897,Blair Witch Project, The (1999),Horror
898,Creature From the Black Lagoon, The (1954),Horror
899,Fistful of Dollars, A (1964),Action|Western
900,Heaven Can Wait (1978),Comedy
901,Mrs. Doubtfire (1993),Comedy
902,Casablanca (1942),Drama|Romance|War
903,Hard Rain (1998),Action|Thriller
904,Mole People, The (1956),Sci-Fi
905,Psycho III (1986),Horror|Thriller
906,Pet Sematary II (1992),Horror
907,Sparrows (1926),Drama
908,Warriors of Virtue (1997),Action|Adventure|Children's|Fantasy
909,Lady of Burlesque (1943),Comedy|Mystery
910,Goofy Movie, A (1995),Animation|Children's|Comedy|Romance
911,Here on Earth (2000),Drama|Romance
912,Living in Oblivion (1995),Comedy
913,Jumanji (1995),Adventure|Children's|Fantasy
914,Death Wish 4: The Crackdown (1987),Action|Drama
915,Idolmaker, The (1980),Drama
916,No Mercy (1986),Action|Thriller
917,Sound of Music, The (1965),Musical
918,Magnum Force (1973),Western
919,Relic, The (1997),Horror
920,Maybe, Maybe Not (Bewegte Mann, Der) (1994),Comedy
921,Money Talks (1997),Action|Comedy
922,A Chef in Love (1996),Comedy
923,Anna (1996),Drama
924,Soldier's Daughter Never Cries, A (1998),Drama
925,Brain That Wouldn't Die, The (1962),Horror|Sci-Fi
926,Sugar Town (1999),Comedy
927,When a Man Loves a Woman (1994),Drama
928,Otello (1986),Drama
929,Ransom (1996),Drama|Thriller
930,Crew, The (2000),Comedy
931,Superman II (1980),Action|Adventure|Sci-Fi
932,Space Cowboys (2000),Action|Sci-Fi
933,White Squall (1996),Adventure|Drama
934,Big Green, The (1995),Children's|Comedy
935,Brazil (1985),Sci-Fi
936,Funhouse, The (1981),Horror
937,Big Tease, The (1999),Comedy
938,Threesome (1994),Comedy|Romance
939,If.... (1968),Drama
940,Story of G.I. Joe, The (1945),War
941,Howards End (1992),Drama
942,Wide Awake (1998),Children's|Comedy|Drama
943,Christmas Carol, A (1938),Drama
944,Indian in the Cupboard, The (1995),Adventure|Children's|Fantasy
945,Parent Trap, The (1961),Children's|Drama
946,Ghost of Frankenstein, The (1942),Horror
947,Starship Troopers (1997),Action|Adventure|Sci-Fi|War
948,Denise Calls Up (1995),Comedy
949,Santa with Muscles (1996),Comedy
950,Make Mine Music (1946),Animation|Children's|Musical
951,Seventh Heaven (Le Septième ciel) (1997),Drama|Romance
952,Career Girls (1997),Drama
953,All the King's Men (1949),Drama
954,Fisher King, The (1991),Comedy|Drama|Romance
955,Guardian, The (1990),Horror|Thriller
956,Terms of Endearment (1983),Comedy|Drama
957,Match, The (1999),Comedy|Romance
958,Love and a .45 (1994),Thriller
959,Time Bandits (1981),Adventure|Fantasy|Sci-Fi
960,Another Day in Paradise (1998),Drama
961,That's Life! (1986),Drama
962,Dick (1999),Comedy
963,Thomas Crown Affair, The (1999),Action|Thriller
964,Contender, The (2000),Drama|Thriller
965,Bridge on the River Kwai, The (1957),Drama|War
966,Fire Down Below (1997),Action|Drama|Thriller
967,Golden Bowl, The (2000),Drama
968,Mad City (1997),Action|Drama
969,West Beirut (West Beyrouth) (1998),Drama
970,Smiling Fish and Goat on Fire (1999),Drama
971,Artemisia (1997),Drama
972,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical
973,Maya Lin: A Strong Clear Vision (1994),Documentary
974,Allan Quartermain and the Lost City of Gold (1987),Action|Adventure
975,Cobra (1925),Drama
976,Let's Get Harry (1986),Action|Adventure
977,Ennui, L' (1998),Drama|Romance
978,Glimmer Man, The (1996),Action|Thriller
979,Field of Dreams (1989),Drama
980,Color of Money, The (1986),Drama
981,Police Academy 5: Assignment: Miami Beach (1988),Comedy
982,Cement Garden, The (1993),Drama
983,Music From Another Room (1998),Drama|Romance
984,Resurrection Man (1998),Drama|Thriller
985,Last Temptation of Christ, The (1988),Drama
986,Hellhounds on My Trail (1999),Documentary
987,World of Apu, The (Apur Sansar) (1959),Drama
988,Anna and the King (1999),Drama|Romance
989,Set It Off (1996),Action|Crime
990,River, The (1984),Drama
991,Trouble with Harry, The (1955),Mystery|Thriller
992,Van, The (1996),Comedy|Drama
993,Blues Brothers 2000 (1998),Action|Comedy|Musical
994,Character (Karakter) (1997),Drama
995,Where the Heart Is (2000),Comedy|Drama
996,Dead Ringers (1988),Drama|Thriller
997,Tales From the Crypt Presents: Demon Knight (1995),Horror
998,Zero Kelvin (Kjærlighetens kjøtere) (1995),Action
999,Beloved/Friend (Amigo/Amado) (1999),Drama
1000,Roustabout (1964),Musical
1001,Reality Bites (1994),Comedy|Drama
1002,Free Willy 2: The Adventure Home (1995),Adventure|Children's|Drama
1003,Bats (1999),Horror|Thriller
1004,Brothers in Trouble (1995),Drama
1005,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War
1006,Blood & Wine (1997),Drama
1007,Pajama Game, The (1957),Comedy
1008,Children of the Corn II: The Final Sacrifice (1993),Horror
1009,Night at the Roxbury, A (1998),Comedy
1010,Final Destination (2000),Drama|Thriller
1011,Braveheart (1995),Action|Drama|War
1012,Falling in Love Again (1980),Comedy
1013,Backdraft (1991),Action|Drama
1014,Ill Gotten Gains (1997),Drama
1015,Cocoon (1985),Comedy|Sci-Fi
1016,Running Free (2000),Drama
1017,Emperor and the Assassin, The (Jing ke ci qin wang) (1999),Drama
1018,Tampopo (1986),Comedy
1019,Pather Panchali (1955),Drama
1020,Nightmare Before Christmas, The (1993),Children's|Comedy|Musical
1021,Daens (1992),Drama
1022,Amityville 1992: It's About Time (1992),Horror
1023,Once Upon a Time... When We Were Colored (1995),Drama
1024,Freeway (1996),Crime
1025,Letter From Death Row, A (1998),Crime|Drama
1026,Mrs. Parker and the Vicious Circle (1994),Drama
1027,Mosquito Coast, The (1986),Drama
1028,Selena (1997),Drama|Musical
1029,To Live (Huozhe) (1994),Drama
1030,Mercury Rising (1998),Action|Drama|Thriller
1031,Limbo (1999),Drama
1032,Black Dog (1998),Action|Thriller
1033,Henry Fool (1997),Comedy|Drama
1034,Ghosts of Mississippi (1996),Drama
1035,Miss Julie (1999),Drama
1036,Smoking/No Smoking (1993),Comedy
1037,Glen or Glenda (1953),Drama
1038,Stranger Than Paradise (1984),Comedy
1039,Cool as Ice (1991),Drama
1040,In Love and War (1996),Romance|War
1041,Superman (1978),Action|Adventure|Sci-Fi
1042,Portraits Chinois (1996),Drama
1043,Boys (1996),Drama
1044,Lotto Land (1995),Drama
1045,Shaggy Dog, The (1959),Children's|Comedy
1046,Destiny Turns on the Radio (1995),Comedy
1047,Shall We Dance? (1937),Comedy|Musical|Romance
1048,Head Above Water (1996),Comedy|Thriller
1049,Big Squeeze, The (1996),Comedy|Drama
1050,Every Other Weekend (1990),Drama
1051,Cool Dry Place, A (1998),Drama
1052,Prom Night IV: Deliver Us From Evil (1992),Horror
1053,Night to Remember, A (1958),Action|Drama
1054,Ben-Hur (1959),Action|Adventure|Drama
1055,Walking Dead, The (1995),Drama|War
1056,Ballad of Narayama, The (Narayama Bushiko) (1958),Drama
1057,Candidate, The (1972),Drama
1058,Sunset Strip (2000),Comedy
1059,Mountain Eagle, The (1926),Drama
1060,Naked (1993),Drama
1061,Scorta, La (1993),Thriller
1062,End of the Affair, The (1955),Drama
1063,Happiest Millionaire, The (1967),Comedy|Musical
1064,Buddy (1997),Adventure|Children's|Drama
1065,Deep Rising (1998),Action|Horror|Sci-Fi
1066,Mother (1996),Comedy
1068,Hudsucker Proxy, The (1994),Comedy|Romance
1069,Wirey Spindell (1999),Comedy
1070,Thomas Crown Affair, The (1968),Crime|Drama|Thriller
1071,Better Off Dead... (1985),Comedy
1072,Dial M for Murder (1954),Mystery|Thriller
1073,Boys, The (1997),Drama
1074,Dune (1984),Fantasy|Sci-Fi
1075,Prince of Tides, The (1991),Drama|Romance
1076,Pink Flamingos (1972),Comedy
1077,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller
1078,Clerks (1994),Comedy
1079,Flirting With Disaster (1996),Comedy
1080,Home Fries (1998),Comedy|Romance
1081,Child's Play 3 (1992),Horror
1082,Leaving Las Vegas (1995),Drama|Romance
1083,Freedom for Us (À nous la liberté ) (1931),Comedy
1084,Mr. Nice Guy (1997),Action|Comedy
1085,Maurice (1987),Drama|Romance
1086,Piano, The (1993),Drama|Romance
1087,Last Action Hero (1993),Action|Comedy
1088,Something to Sing About (1937),Comedy|Musical
1089,Horror Hotel (a.k.a. The City of the Dead) (1960),Horror
1090,$1,000,000 Duck (1971),Children's|Comedy
1091,Love Bug, The (1969),Children's|Comedy
1092,Invisible Man, The (1933),Horror|Sci-Fi
1093,Working Girl (1988),Comedy|Drama
1094,Ayn Rand: A Sense of Life (1997),Documentary
1095,Asfour Stah (1990),Drama
1096,Spanish Fly (1998),Drama
1097,Talented Mr. Ripley, The (1999),Drama|Mystery|Thriller
1098,Beans of Egypt, Maine, The (1994),Drama
1099,Gabbeh (1996),Drama
1100,Clear and Present Danger (1994),Action|Adventure|Thriller
1101,Brother from Another Planet, The (1984),Drama|Sci-Fi
1102,Harold and Maude (1971),Comedy
1103,Hoodlum (1997),Crime|Drama|Film-Noir
1104,Retro Puppetmaster (1999),Horror|Sci-Fi|Thriller
1105,Geronimo: An American Legend (1993),Drama|Western
1106,One Fine Day (1996),Drama|Romance
1107,Out of the Past (1947),Film-Noir
1108,Five Easy Pieces (1970),Drama
1109,Passion Fish (1992),Drama
1110,Young Frankenstein (1974),Comedy|Horror
1111,Body Shots (1999),Drama
1112,D2: The Mighty Ducks (1994),Children's|Comedy
1113,Pollyanna (1960),Children's|Comedy|Drama
1114,Celestial Clockwork (1994),Comedy
1115,Steel Magnolias (1989),Drama
1116,Holiday Inn (1942),Comedy|Musical
1117,Hurricane, The (1999),Drama
1118,Hell Night (1981),Horror
1119,Jaws 2 (1978),Action|Horror
1120,Couch in New York, A (1996),Comedy|Romance
1121,Prophecy, The (1995),Horror
1122,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War
1123,MacKenna's Gold (1969),Western
1124,Wild America (1997),Adventure|Children's
1125,All Quiet on the Western Front (1930),War
1126,My Favorite Martian (1999),Comedy|Sci-Fi
1127,Among Giants (1998),Drama|Romance
1128,Kid, The (1921),Action
1129,Fatal Attraction (1987),Thriller
1130,Dragonheart (1996),Action|Adventure|Fantasy
1131,Three to Tango (1999),Comedy|Romance
1132,Bluebeard (1944),Film-Noir|Horror
1133,Breakfast Club, The (1985),Comedy|Drama
1134,Roadside Prophets (1992),Comedy|Drama
1135,Once Upon a Time in the West (1969),Western
1136,City, The (1998),Drama
1137,Little Men (1998),Drama
1138,Institute Benjamenta, or This Dream People Call Human Life (1995),Drama
1139,Skipped Parts (2000),Drama|Romance
1140,Cotton Mary (1999),Drama
1141,Ninth Gate, The (2000),Thriller
1142,Showgirls (1995),Drama
1143,Tin Cup (1996),Comedy|Romance
1145,Pleasantville (1998),Comedy
1146,Peter Pan (1953),Animation|Children's|Fantasy|Musical
1147,Raising Arizona (1987),Comedy
1148,Daytrippers, The (1996),Mystery
1149,Surviving the Game (1994),Action|Adventure|Thriller
1150,Death Wish (1974),Action|Drama
1151,In the Bleak Midwinter (1995),Comedy
1152,Coming Apart (1969),Drama
1153,Lodger, The (1926),Thriller
1154,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi
1155,Long Walk Home, The (1990),Drama
1156,Unstrung Heroes (1995),Comedy|Drama
1157,Hamlet (2000),Drama
1158,King and I, The (1999),Animation|Children's
1159,Very Natural Thing, A (1974),Drama
1160,Late August, Early September (Fin août, début septembre) (1998),Drama
1161,Jagged Edge (1985),Thriller
1162,Secret of NIMH, The (1982),Animation|Children's
1163,Candleshoe (1977),Adventure|Children's|Comedy
1164,Good Earth, The (1937),Drama
1165,James Dean Story, The (1957),Documentary
1166,Under Suspicion (2000),Crime
1167,Medicine Man (1992),Adventure|Romance
1168,Metisse (Café au Lait) (1993),Comedy
1169,Alien Escape (1995),Horror|Sci-Fi
1170,Michael Collins (1996),Drama|War
1171,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western
1172,Gone in 60 Seconds (2000),Action|Crime
1173,Hungarian Fairy Tale, A (1987),Fantasy
1174,G.I. Jane (1997),Action|Drama|War
1175,Circus, The (1928),Comedy
1176,Ten Benny (1997),Drama
1177,Clueless (1995),Comedy|Romance
1178,Sabrina (1954),Comedy|Romance
1180,I Confess (1953),Thriller
1181,Night of the Comet (1984),Action|Horror|Sci-Fi
1182,Unzipped (1995),Documentary
1183,Sudden Manhattan (1996),Comedy
1184,Citizen's Band (a.k.a. Handle with Care) (1977),Comedy
1185,Kissing a Fool (1998),Comedy|Romance
1186,Ace Ventura: Pet Detective (1994),Comedy
1187,Beverly Hillbillies, The (1993),Comedy
1188,Beavis and Butt-head Do America (1996),Animation|Comedy
1189,Scout, The (1994),Drama
1190,Austin Powers: International Man of Mystery (1997),Comedy
1191,Star Is Born, A (1937),Drama
1192,Scrooged (1988),Comedy
1193,Prizzi's Honor (1985),Comedy|Drama|Romance
1194,Contempt (Le Mépris) (1963),Drama
1195,Fire Within, The (Le Feu Follet) (1963),Drama
1196,Ace Ventura: When Nature Calls (1995),Comedy
1197,Art of War, The (2000),Action
1198,Six of a Kind (1934),Comedy
1199,Destination Moon (1950),Sci-Fi
1200,Eye of the Beholder (1999),Thriller
1201,Andre (1994),Adventure|Children's
1203,Three Colors: White (1994),Drama
1204,American History X (1998),Drama
1205,Highlander: Endgame (2000),Action|Adventure|Fantasy
1206,Metroland (1997),Comedy|Drama
1207,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
1208,Heat (1995),Action|Crime|Thriller
1209,Eaten Alive (1976),Horror
1210,Alice in Wonderland (1951),Animation|Children's|Musical
1211,52 Pick-Up (1986),Action|Mystery|Thriller
1212,Exorcist II: The Heretic (1977),Horror
1213,My Man Godfrey (1936),Comedy
1214,That Darn Cat! (1997),Children's|Comedy|Mystery
1215,Eye for an Eye (1996),Drama|Thriller
1216,Alien³ (1992),Action|Horror|Sci-Fi|Thriller
1217,My Life (1993),Drama
1218,Welcome To Sarajevo (1997),Drama|War
1219,Lamerica (1994),Drama
1220,Albino Alligator (1996),Crime|Thriller
1221,Haunted World of Edward D. Wood Jr., The (1995),Documentary
1222,Funeral, The (1996),Drama
1223,Frenzy (1972),Thriller
1224,She's the One (1996),Comedy|Romance
1225,U-571 (2000),Action|Thriller
1226,Up Close and Personal (1996),Drama|Romance
1227,April Fool's Day (1986),Comedy|Horror
1228,Police Academy 6: City Under Siege (1989),Comedy
1229,Parenthood (1989),Comedy|Drama
1230,Godfather: Part II, The (1974),Action|Crime|Drama
1231,Big Chill, The (1983),Comedy|Drama
1232,Love, etc. (1996),Drama
1233,Twin Falls Idaho (1999),Drama
1234,Thieves (Voleurs, Les) (1996),Crime|Drama|Romance
1235,Black Cat, White Cat (Crna macka, beli macor) (1998),Comedy|Romance
1236,Brighton Beach Memoirs (1986),Comedy
1237,Karate Kid, Part II, The (1986),Action|Adventure|Drama
1238,Liar Liar (1997),Comedy
1239,Trouble in Paradise (1932),Comedy|Romance
1240,Ruling Class, The (1972),Comedy
1241,Faces (1968),Drama
1242,Grumpier Old Men (1995),Comedy|Romance
1243,Life with Mikey (1993),Comedy
1244,Jackal, The (1997),Action|Thriller
1245,Not One Less (Yi ge dou bu neng shao) (1999),Drama
1246,Striking Distance (1993),Action
1247,Aliens (1986),Action|Sci-Fi|Thriller|War
1248,Blood and Sand (Sangre y Arena) (1989),Drama|Romance
1249,Mediterraneo (1991),Comedy|War
1250,Shooter, The (1995),Action
1251,Zachariah (1971),Western
1252,Romance (1999),Drama|Romance
1253,Bulworth (1998),Comedy
1254,Poison Ivy II (1995),Thriller
1255,Picnic (1955),Drama
1256,Hello Mary Lou: Prom Night II (1987),Horror
1257,Incredibly True Adventure of Two Girls in Love, The (1995),Comedy|Romance
1258,American Tail, An (1986),Animation|Children's|Comedy
1259,Bushwhacked (1995),Comedy
1260,Tea with Mussolini (1999),Comedy
1261,Sheltering Sky, The (1990),Drama
1262,Love Affair (1994),Drama|Romance
1263,Edge of Seventeen (1998),Comedy|Drama|Romance
1264,Date with an Angel (1987),Comedy|Fantasy
1265,End of the Affair, The (1999),Drama
1266,Juror, The (1996),Drama|Thriller
1267,Species II (1998),Horror|Sci-Fi
1268,Cure, The (1995),Drama
1269,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
1270,City of the Living Dead (Paura nella città dei morti viventi) (1980),Horror
1271,Mille bolle blu (1993),Comedy
1272,Pinocchio (1940),Animation|Children's
1273,Nixon (1995),Drama
1274,Freddy's Dead: The Final Nightmare (1991),Horror
1275,Repulsion (1965),Thriller
1276,And God Created Woman (Et Dieu&,
1277,Three Ages, The (1923),Comedy
1278,Better Living Through Circuitry (1999),Documentary
1279,Assassination (1987),Action
1280,Rosemary's Baby (1968),Horror|Thriller
1281,Cabinet of Dr. Ramirez, The (1991),Comedy
1282,Topsy-Turvy (1999),Drama
1283,Reluctant Debutante, The (1958),Comedy|Drama
1284,So Dear to My Heart (1949),Children's|Drama
1285,Blue Sky (1994),Drama|Romance
1286,Wishmaster (1997),Horror
