UserId,Gender,Age,Occupation,Zip-code
1242,M,25,2,90210
1243,M,18,12,2138
1244,M,25,15,94022
1245,M,18,4,92153
1246,M,56,17,84121
1247,M,50,20,95236
1248,M,56,14,92630
1249,M,45,0,4330
1250,M,25,5,96815
1251,F,18,2,95008
1252,F,35,7,78704
1253,M,50,5,89432
1254,M,25,0,11215
1255,M,25,16,59079
1256,M,18,4,78705
1257,M,45,7,91405
1258,F,25,4,92648
1259,M,18,4,94118
1260,M,1,10,48073
1261,M,25,16,21203
1262,M,18,4,60201
1263,M,45,0,10543
1264,M,50,0,91505
1265,M,35,1,60016
1266,M,56,17,97146
1267,M,56,7,27410
1268,M,18,4,91325
1269,M,18,0,84058
1270,F,25,9,55409
1271,M,35,11,70118
1272,M,25,17,76028
1273,M,25,0,55408
1274,M,35,12,3062
1275,F,56,13,90732
1276,M,35,17,78765
1277,F,25,14,94114
1278,M,18,4,45251
1279,M,35,3,46033
1280,M,35,20,48067
1281,M,18,17,57106
1282,M,25,20,90024
1283,M,25,3,66205
1284,M,25,3,60626
1285,M,25,0,94558
1286,M,18,17,33186
1287,M,25,7,77252
1288,M,56,14,37922
1289,M,35,17,94010
1290,F,35,0,8009
1291,M,35,7,38555
1292,M,50,3,78704
1293,F,25,4,22902
1294,F,18,0,19143
1295,F,18,4,2138
1296,F,18,14,2144
1297,F,25,2,83712
1298,F,25,20,94014
1299,M,25,7,48070
1300,F,18,4,10708
1301,M,1,10,97201
1302,F,35,5,2021
1303,F,18,4,91706
1304,M,18,4,60611
1305,M,25,12,27511
1306,M,45,16,55076
1307,F,25,11,2111
1308,F,25,11,43201
1309,M,35,20,77024
1310,M,1,10,63123-1507
1311,F,25,3,22042
1312,M,25,19,59602
1313,M,35,15,48187
1314,M,18,2,27514
1315,M,45,0,92108
1316,M,25,0,6880
1317,F,18,20,55410
1318,F,50,6,15333
1319,M,25,11,20008
1320,M,25,0,98153
1321,M,18,20,92026
1322,F,45,11,55105
1323,M,35,17,55030
1324,M,25,12,84062
1325,M,25,14,92104
1326,M,25,14,30101
1327,F,25,3,6810
1328,M,25,0,95819
1329,M,50,1,46077
1330,F,25,12,53154
1331,M,35,4,45205
1332,F,35,3,48073
1333,M,25,20,17022
1334,F,25,0,97401
1335,F,45,6,37909
1336,M,25,0,2135
1337,M,50,6,32726
1338,M,35,7,60611
1339,F,25,1,4093
1340,F,35,2,27514
1341,M,25,0,45801
1342,M,25,3,2359
1343,M,35,0,94559
1344,M,25,18,62330-1408
1345,F,25,3,92116
1346,M,25,0,11201
1347,M,35,18,98664
1348,M,56,0,61704
1349,M,45,12,95814
1350,M,45,12,53716
1351,M,18,4,95076
1352,M,25,14,53048
1353,M,25,16,91402
1354,M,25,15,94903
1355,M,25,16,90638
1356,M,35,14,95822
1357,M,18,0,11040
1358,M,25,0,29672
1359,M,50,0,94043
1360,M,50,12,34761
1361,M,25,5,36109
1362,F,25,6,32812
1363,M,18,12,4096
1364,M,35,7,30071
1365,F,35,1,14619
1366,M,25,15,15203
1367,F,35,16,45238
1368,M,25,4,92037
1369,M,50,5,10128
1370,F,18,0,55414
1371,F,18,19,5070
1372,M,1,0,94525
1373,M,18,4,94720
1374,M,18,4,10128
1375,M,35,14,74012
1376,M,25,7,37212
1377,M,18,0,94530
1378,M,50,7,95376
1379,M,18,17,99205
1380,M,25,7,98102
1381,M,25,5,60466
1382,F,45,0,55419
1383,M,25,4,53703
1384,M,25,1,68516
1385,M,56,16,79930
1386,M,35,12,94025
1387,M,50,16,92129
1388,M,45,7,2116
1389,F,18,14,49505
1390,F,45,6,37766
1391,M,35,17,37221
1392,F,25,1,2460
1393,M,25,7,97303
1394,M,25,12,60618
1395,M,25,17,99709
1396,M,18,4,95616
1397,F,35,0,90004
1398,M,18,12,90210
1399,M,56,7,75041
1400,M,25,17,92126
1401,M,25,15,53704
1402,M,25,4,68108
1403,F,18,4,55422
1404,M,18,17,44406
1405,M,35,0,29063
1406,M,1,10,60202
1407,M,18,19,94523
1408,F,35,7,55111
1409,M,18,4,94704
1410,M,18,0,98103
1411,M,25,8,50309
1412,M,50,1,27705
1413,F,35,3,1545
1414,M,50,7,80207
1415,M,18,4,48363
1416,M,56,7,32137
1417,M,25,12,60614
1418,F,45,12,23116
1419,M,18,20,45387
1420,M,45,4,77009
1421,M,25,17,91107
1422,F,25,1,23185
1423,M,50,5,95401
1424,F,50,1,94550
1425,M,25,14,48103
1426,M,45,6,22630
1427,M,45,1,2135
1428,M,25,12,10025
1429,M,18,4,22906
1430,F,35,0,20670
1431,F,35,20,66205
1432,F,1,10,77515
1433,M,35,7,94550
1434,M,18,19,29307
1435,M,35,11,40242
1436,M,18,4,43214
1437,M,45,2,98011
1438,M,25,0,73003
1439,F,18,4,85033
1440,M,35,0,90401
1441,F,18,4,2809
1442,M,25,7,54942
1443,F,35,9,7452
1444,M,35,17,49508
1445,M,35,7,2020010
1446,F,35,12,44106
1447,F,35,6,54971
1448,F,35,12,48109
1449,M,25,1,14982
1450,M,50,17,14650
1451,F,25,11,94117
1452,M,35,1,49307
1453,M,25,2,32118
1454,M,18,5,12582
1455,M,25,7,35244
1456,F,45,6,48867
1457,F,1,7,20852
1458,M,35,2,55104
1459,F,25,7,10016
1460,M,25,1,2908
1461,M,35,0,32506
1462,M,25,0,90638
1463,M,45,7,67301
1464,F,45,15,44106
1465,F,25,4,15701-2017
1466,M,25,12,92688
1467,F,35,2,22030
1468,F,25,7,78703
1469,M,35,11,43209
1470,M,56,13,75165
1471,M,35,14,8750
1472,M,25,12,53705
1473,M,25,12,27513
1474,M,25,7,10016
1475,F,50,16,99114
1476,M,25,17,2135
1477,M,35,0,70748
1478,M,18,4,53140
1479,M,25,4,78705
1480,M,25,7,94117
1481,M,25,4,55369
1482,F,18,4,21046
1483,M,18,2,11435
1484,F,50,0,33313
1485,M,25,11,11217
1486,F,25,1,7721
1487,F,45,2,1545
1488,M,35,1,53703
1489,M,25,4,26508
1490,F,25,0,10003
1491,F,18,0,22102
1492,M,25,0,48316-5601
1493,M,35,1,48912
1494,M,25,0,10021
1495,M,18,20,91330
1496,M,18,4,85282
1497,M,56,1,44256
1498,F,18,0,45212
1499,M,56,13,45322-3132
1500,F,1,0,44260
1501,M,25,7,90248
1502,M,56,7,13212
1503,F,56,16,90039
1504,M,25,7,10011
1505,M,25,7,55408
1506,M,25,14,48336
1507,M,45,11,49265
1508,F,45,1,15208
1509,M,25,20,11717
1510,F,25,4,1002
1511,M,25,4,60201
1512,M,50,12,55421
1513,M,25,1,13210
1514,F,25,14,94301
1515,F,25,0,60156
1516,F,35,6,55401
1517,F,18,4,22904
1518,F,25,1,97201
1519,M,35,7,79912
1520,F,50,16,7462
1521,M,25,12,55106
1522,F,35,1,29070
1523,M,25,7,20016
1524,F,18,4,55455
1525,M,45,15,55391
1526,M,50,20,94117
1527,M,35,1,94549
1528,F,25,15,32603
1529,M,50,1,92122
1530,M,25,17,49017
1531,M,25,17,95405
1532,F,35,16,98072
1533,M,18,12,91423
1534,F,25,0,33067-1400
1535,M,50,1,48371
1536,F,18,4,90038
1537,M,25,7,68164
1538,M,25,12,90240
1539,M,35,3,94109
1540,M,25,12,30316
1541,M,18,17,95121
1542,M,45,11,72316
1543,M,25,15,12203
1544,M,18,20,86001
1545,M,35,12,97006
1546,M,50,13,59715
1547,F,25,4,32607
1548,F,56,2,95448
1549,F,50,3,37772
1550,M,18,4,2026
1551,M,35,1,91768
1552,M,25,7,10019
1553,M,35,7,2766
1554,M,25,7,60614
1555,M,50,1,37932
1556,M,25,2,60156
1557,M,18,0,48322
1558,M,25,14,6880
1559,F,25,1,10025
1560,F,18,4,55449
1561,F,35,5,49424
1562,M,25,14,10009
1563,M,18,4,77005
1564,M,35,15,85282
1565,M,18,4,2115
1566,M,56,7,30097
1567,M,18,20,76135
1568,F,25,0,94104
1569,M,35,2,94587
1570,F,1,10,61665
1571,M,25,2,94114
1572,F,35,1,55107
1573,M,25,4,92614
1574,M,56,1,37922
1575,M,25,15,60611
1576,M,25,14,60614
1577,F,18,4,90024
1578,F,1,10,17036
1579,F,35,6,97838
1580,M,18,1,95864
1581,F,50,2,33334
1582,F,25,0,55071
1583,M,56,19,6040
1584,M,50,7,2461
1585,F,56,6,8753
1586,M,18,4,15213
1587,M,35,7,50265
1588,M,50,7,55016
1589,M,25,6,6511
1590,M,25,0,73147
1591,M,50,15,48103
1592,M,25,7,8550
1593,M,18,4,64920
1594,F,25,20,91105
1595,M,35,7,44125
1596,M,35,17,92688
1597,M,25,14,17857
1598,M,25,7,2150
1599,M,56,1,96153
1600,M,35,6,95370
1601,F,25,7,78666
1602,M,25,12,43615
1603,M,18,12,60622
1604,M,25,12,91104
1605,F,25,0,80027
1606,M,1,10,90004
1607,M,56,1,85374
1608,M,45,12,64117
1609,F,25,4,91428
1610,M,18,17,22043
1611,M,35,12,97132
1612,M,35,1,29706
1613,M,56,14,40207
1614,M,50,13,62002
1615,F,45,1,1604
1616,M,35,6,45011
1617,F,25,1,78734
1618,M,25,14,92109
1619,M,25,6,12230
1620,M,25,12,3110
1621,F,1,10,1607
1622,M,35,7,7981
1623,M,25,7,21234
1624,M,25,1,60657
1625,M,18,12,55105
1626,M,50,0,1379
1627,F,50,12,77098
1628,M,25,17,94538
1629,M,25,12,2144
1630,M,25,14,27605
1631,M,25,14,28715
1632,M,25,17,32618
1633,F,25,4,46807
1634,M,1,17,56258
1635,M,45,5,32953
1636,M,50,11,7043
1637,M,18,17,2139
1638,M,25,0,59405
1639,F,25,6,91423
1640,M,18,2,31401
1641,M,25,17,91776
1642,F,35,20,98103
1643,M,35,0,90064
1644,M,18,4,61801
1645,F,18,4,68154
1646,M,35,5,19119
1647,M,35,6,20901
1648,M,25,7,92130
1649,F,50,6,79410
1650,M,50,1,48105
1651,F,18,0,6360
1652,M,25,0,12590
1653,M,25,17,95209
1654,F,25,7,92122
1655,F,25,11,55409
1656,F,56,6,14612
1657,M,35,17,50021
1658,M,35,14,90266
1659,F,45,6,19802
1660,M,18,14,60194
1661,M,25,11,55409
1662,M,25,4,44706
1663,M,25,15,94303
1664,M,35,0,6403
1665,M,18,4,91301
1666,F,35,1,2346
1667,M,25,12,68508
1668,F,56,11,54401
1669,M,18,7,10014
1670,F,18,17,95405
1671,M,18,19,12133
1672,M,35,13,63130
1673,F,50,20,50010
1674,M,50,17,48197
1675,M,25,15,68516
1676,F,1,10,48105
1677,F,18,0,48104
1678,M,35,1,92120
1679,M,35,6,78746
1680,M,25,12,49024
1681,M,25,5,2891
1682,M,18,16,60523
1683,F,35,3,20110
1684,M,45,2,29440
1685,F,18,2,13603
1686,M,35,7,21013
1687,M,50,7,52402
1688,M,25,4,92507
1689,M,25,6,19428
1690,M,50,6,70808
1691,M,50,7,55075
1692,M,35,17,14302
1693,M,18,14,25301
1694,M,35,7,28036
1695,M,18,10,97303
1696,M,35,12,75063
1697,M,18,14,80023
1698,F,25,6,97116
1699,F,25,3,48197
1700,M,50,17,54409
1701,M,18,4,90024
1702,M,25,12,92404
1703,F,1,10,2131
1704,M,25,3,48220
1705,F,35,0,2138
1706,M,45,7,55066
1707,M,35,7,39652
1708,M,50,13,78232
1709,F,25,1,14607
1710,F,35,1,98026
1711,F,50,2,22207
1712,M,18,4,55104
1713,F,50,0,94521
1714,F,45,6,78758
1715,M,35,14,85331
1716,F,18,14,22201
1717,F,25,0,7701
1718,M,25,2,22903
1719,M,25,12,98027
1720,M,25,1,60613
1721,M,50,5,80220
1722,F,45,0,19130
1723,M,50,11,33881
1724,M,35,18,13146
1725,M,50,16,90027
1726,M,25,17,75044
1727,M,25,14,97202
1728,M,35,17,94303
1729,M,25,1,28607
1730,M,25,7,33309
1731,M,25,5,48103
1732,M,35,20,10036
1733,M,25,0,20874
1734,M,25,12,41042
1735,M,35,7,94127
1736,M,35,16,66208
1737,M,50,0,98226
1738,M,1,7,48038
1739,M,25,17,90031
1740,M,45,1,22314
1741,M,18,12,37032
1742,F,25,14,37076
1743,M,25,17,95122
1744,M,35,7,11050
1745,F,50,16,13207
1746,M,35,20,78664
1747,M,18,1,50310
1748,M,35,7,10009
1749,M,25,17,7030
1750,M,18,10,45904
1751,M,25,1,10463
1752,M,25,17,49445
1753,M,56,0,94952
1754,M,35,0,30030
1755,M,25,4,84111
1756,F,50,2,10025
1757,F,35,12,55303
1758,M,35,7,19004
1759,M,35,7,94306
1760,F,25,1,2148
1761,F,50,9,24018
1762,F,56,6,77018
1763,M,56,16,66502
1764,M,35,7,60610
1765,F,25,3,30308
1766,M,1,19,48323
1767,M,56,7,78701
1768,M,25,0,77025
1769,M,25,0,2472
1770,M,25,7,60559
1771,M,18,12,80503
1772,M,1,10,51537
1773,M,45,7,98028
1774,F,25,4,66044
1775,M,25,20,2139
1776,M,25,20,11102
1777,M,45,17,18036
1778,F,25,1,22307
1779,M,18,12,20878
1780,M,25,11,55075
1781,F,25,15,62901
1782,F,18,4,6074
1783,M,25,12,91423
1784,F,1,10,54467
1785,M,18,17,98122
1786,M,18,4,55455
1787,F,56,13,92308
1788,M,50,1,56723
1789,M,18,4,91360
1790,M,18,4,93560
1791,M,18,20,18104
1792,M,18,4,44130
1793,F,25,1,95336
1794,M,56,17,80538
1795,F,1,10,11743
1796,M,45,0,97520
1797,M,35,12,32935
1798,F,25,6,90027
1799,M,56,14,11779
1800,F,45,20,4046
1801,M,56,6,2726
1802,M,18,4,16101
1803,F,25,1,2143
1804,F,1,0,27245
1805,M,35,6,54751
1806,M,25,4,91325
1807,F,45,17,3054
1808,F,25,17,76021
1809,F,56,6,6074
1810,F,35,1,2155
1811,M,45,14,55416
1812,F,35,14,1536
1813,F,45,6,42420
1814,M,25,20,90027
1815,M,45,20,10024
1816,F,45,0,1060
1817,F,25,20,60640
1818,M,25,2,55405
1819,F,35,2,97401
1820,M,25,1,27106
1821,M,35,2,48104
1822,M,35,1,91711
1823,M,25,17,94089
1824,M,50,13,98683
1825,F,35,12,46755
1826,F,35,7,21117
1827,F,25,4,55407
1828,M,18,6,21202
1829,M,45,1,43210
1830,M,18,4,10013
1831,M,35,17,92630
1832,M,25,17,27519
1833,M,45,7,55016
1834,M,25,0,30068
1835,M,35,11,85044
1836,M,25,7,98115
1837,M,25,7,11228
1838,F,18,4,72227
1839,M,50,17,90031
1840,F,25,4,55113
1841,M,50,1,77706
1842,M,25,0,91604
1843,F,35,7,94306
1844,M,35,20,11215
1845,M,35,17,64153
1846,M,25,0,33073
1847,F,35,3,95826
1848,M,25,0,30096
1849,M,1,10,2818
1850,F,50,0,20004
1851,M,35,5,98465
1852,F,45,0,98103
1853,M,25,12,28227
1854,F,45,1,1609
1855,M,35,15,78250
1856,M,25,7,55405
1857,M,25,18,14620
1858,F,18,20,60123
1859,F,50,0,46970
1860,M,25,14,17972
1861,F,56,3,52003
1862,M,25,17,32250
1863,F,25,12,80126
1864,M,25,0,60657
1865,F,25,3,94117
1866,F,35,7,60625
1867,F,35,12,91104
1868,F,45,1,33301
1869,F,56,13,02136-1522
1870,F,35,9,6854
1871,M,25,2,90035
1872,F,50,4,96822
1873,M,18,4,6430
1874,M,56,13,30673
1875,M,25,2,94117
1876,F,25,2,11217
1877,F,18,4,48104
1878,M,1,19,15748
1879,M,25,20,85013
1880,M,25,17,92122
1881,M,18,3,85226
1882,M,25,7,85037
1883,M,50,17,8055
1884,M,18,4,55128
1885,M,45,13,89109
1886,M,35,7,19004
1887,F,18,16,80260
1888,M,18,4,2454
1889,M,25,4,92107
1890,M,50,17,7650
1891,M,56,13,44143
1892,M,35,12,53130
1893,F,25,1,98027
1894,M,25,6,35205
1895,M,45,17,91355
1896,M,25,4,4309
1897,M,56,13,58504
1898,M,18,0,37211
1899,M,25,7,55411
1900,M,35,17,17601
1901,M,18,4,41076
1902,M,56,13,52003
1903,M,25,14,60048
1904,M,35,6,95521
1905,M,35,16,46214
1906,F,25,9,48021
1907,M,25,17,94108
1908,M,25,11,19130
1909,M,35,7,91304
1910,F,35,2,80012
1911,F,35,3,28262
1912,M,45,0,68144
1913,M,50,11,85726
1914,M,25,3,75006
1915,F,25,1,77707
1916,M,25,20,55092
1917,M,45,17,48073
1918,M,18,4,61820
1919,M,25,7,97267
1920,M,35,7,2127
1921,M,56,7,6840
1922,F,35,1,37922
1923,M,25,2,55116
1924,M,25,0,6096
1925,F,25,9,49442
1926,M,56,3,94941
1927,F,25,3,7960
1928,F,25,1,60551
1929,M,25,20,79912
1930,F,45,3,48130
1931,F,45,14,75006
1932,F,35,4,97068
1933,M,25,2,92024
1934,F,18,20,45220
1935,M,18,0,95037
1936,M,25,16,7701
1937,M,18,4,32606
1938,M,18,2,12345
1939,M,18,20,49506
1940,M,25,16,94120
1941,M,50,4,94070
1942,M,25,4,48127
1943,M,25,7,34695
1944,M,18,4,48104
1945,M,35,17,22124
1946,M,35,20,45236
1947,M,25,12,92880
1948,F,56,13,2838
1949,M,45,14,5602
1950,M,18,4,81520
1951,M,25,12,78660
1952,F,35,0,97213
1953,M,25,2,55372
1954,M,25,10,55414
1955,M,18,1,67212
1956,M,25,4,43402
1957,M,25,12,95030
1958,F,25,0,53713
1959,F,56,3,30127
1960,F,18,0,20008
1961,F,56,0,38340
1962,M,25,2,50021
1963,M,18,12,55123
1964,M,25,7,33486
1965,M,35,14,55330
1966,F,18,4,2138
1967,F,25,3,92627
1968,F,56,9,13078
1969,M,25,2,55118
1970,M,25,12,98116
1971,M,25,17,61614
1972,M,25,5,33025
1973,M,35,12,97330
1974,M,45,7,48103
1975,M,18,17,63544
1976,M,18,4,10010
1977,M,18,4,43023
1978,M,25,12,94118
1979,F,18,4,68516
1980,M,25,16,53406
1981,M,25,15,97333
1982,F,18,4,94309
1983,M,25,0,6810
1984,M,35,18,85275
1985,M,56,12,94109
1986,M,56,7,92065
1987,M,35,12,15089
1988,M,45,7,55108
1989,F,18,17,97070
1990,M,50,1,91030
1991,M,50,3,92103
1992,M,45,11,3301
1993,M,25,18,53572
1994,M,25,12,19067
1995,M,35,0,60126
1996,M,25,1,24060
1997,F,25,6,72703
1998,F,25,12,6906
1999,F,56,1,96734
2000,F,35,0,4287
2001,M,18,4,55414
2002,M,45,3,20009
2003,M,18,4,76401
2004,M,50,16,6430
2005,M,35,20,60440
2006,F,50,1,8826
2007,M,45,17,32024
2008,F,45,3,38028
2009,M,25,4,64112
2010,M,56,16,13031
2011,M,50,14,60016
2012,M,35,7,76248
2013,M,25,15,60513
2014,M,35,17,94114
2015,F,50,7,94949
2016,F,50,6,95014
2017,M,25,12,45140
2018,M,18,12,98225
2019,M,56,20,91030
2020,M,35,17,50321
2021,F,18,4,94611
2022,M,25,17,361069
2023,M,45,17,48105
2024,M,18,17,66044
2025,M,18,17,88076
2026,M,18,4,77840
2027,F,18,10,13090
2028,F,25,1,92037
2029,M,18,4,30606
2030,M,1,10,37830
2031,M,25,4,70806
2032,M,25,19,97209
2033,M,25,1,6877
2034,F,25,6,74105
2035,M,25,8,92115
2036,F,1,10,53545
2037,F,18,0,20815
2038,M,18,14,90292
2039,M,25,2,55113
2040,M,18,4,12309
2041,M,18,20,30033
2042,M,25,15,8876
2043,F,25,0,4473
2044,M,18,16,6510
2045,F,25,15,94002
2046,M,18,4,31201
2047,F,45,0,20874
2048,M,50,17,14568
2049,M,18,4,2139
2050,M,25,0,19152
2051,M,18,4,11710-1641
2052,M,18,2,95843
2053,M,50,14,44614
2054,F,25,6,48108
2055,F,1,10,72601
2056,F,35,1,97374
2057,F,18,4,63109
2058,M,25,2,98102
2059,F,50,3,34744
2060,F,45,7,1602
2061,M,50,0,76067
2062,M,56,12,43056
2063,F,18,4,44243
2064,F,25,0,44107
2065,M,18,4,44685
2066,M,50,1,55109
2067,M,35,7,30324
2068,M,35,17,93436
2069,M,18,12,80526
2070,F,45,1,90601
2071,M,35,17,94804
2072,M,35,16,98031
2073,M,25,7,10019
2074,M,25,4,97214
2075,M,25,0,61832
2076,F,25,15,91902
2077,F,35,4,19104
2078,M,56,13,19119
2079,M,25,7,72762
2080,M,45,16,80304
2081,M,18,20,22203
2082,M,25,0,21532
2083,M,35,0,79606
2084,M,35,10,94133
2085,M,50,16,60056
2086,F,25,20,60612
2087,M,45,1,45208
2088,F,35,3,77429
2089,F,56,12,1520
2090,M,18,17,76116
2091,M,25,0,37042
2092,M,25,17,35808
2093,F,45,16,48103
2094,M,18,19,98502
2095,F,25,0,40241
2096,M,25,11,90211
2097,M,25,2,91910
2098,M,45,7,95076
2099,M,25,16,97209
2100,F,25,3,28001
2101,M,25,7,23112
2102,M,25,17,23462
2103,M,25,12,78759
2104,M,50,14,95129
2105,M,18,4,13165
2106,M,50,1,91403
2107,M,35,11,37620
2108,M,35,7,19149
2109,F,56,13,37931
2110,M,35,7,78705
2111,F,18,12,84107
2112,M,25,0,19004
2113,M,25,7,94025
2114,F,1,10,98103
2115,F,25,4,77006
2116,M,45,16,10962
2117,M,35,12,94402
2118,F,45,6,4578
2119,F,25,3,98626
2120,M,25,0,80231
2121,M,45,7,80525
2122,M,25,7,55112
2123,M,18,4,97215
2124,M,18,20,2446
2125,M,18,4,98499
2126,F,45,1,26505
2127,M,18,4,1609
2128,M,25,1,35401
2129,M,18,4,12604
2130,M,1,10,91326
2131,F,35,2,94930
2132,F,25,14,5345
2133,M,25,4,27514
2134,F,35,20,78006
2135,M,1,19,6614
2136,M,18,17,19030
2137,F,56,1,20815
2138,M,45,16,93448
2139,M,18,4,43235
2140,F,35,2,98119
2141,F,25,4,90034
2142,M,1,10,11102
2143,M,25,12,21045
2144,F,50,7,91362
2145,M,25,0,10003
2146,M,25,3,7661
2147,M,25,1,40214
2148,F,25,20,91403
2149,M,45,0,27312
2150,M,35,14,91364
2151,M,25,0,43081
2152,M,56,7,91356
2153,M,18,4,98225
2154,M,18,15,94606
2155,M,35,20,46614
2156,M,25,11,13031
2157,M,35,0,30533
2158,M,25,0,94108
2159,M,18,12,1702
2160,M,25,6,68128
2161,M,35,14,89119
2162,M,35,1,22181
2163,F,25,5,10021
2164,M,18,4,48105
2165,M,25,17,90505
2166,F,1,10,53704
2167,M,35,12,7470
2168,F,18,3,32219
2169,M,35,16,92630
2170,F,18,4,90024
2171,M,25,6,4456
2172,M,45,1,90631
2173,M,56,0,55108
2174,M,35,17,89015
2175,F,25,4,13210
2176,M,25,20,75006
2177,M,25,6,77034
2178,M,45,14,55123
2179,M,35,9,67208
2180,M,25,2,60640
2181,M,25,1,19103
2182,M,18,1,43623
2183,M,45,15,26105
2184,F,45,2,97214
2185,M,18,20,10036
2186,M,25,11,15237
2187,F,1,10,19390
2188,M,50,6,92117
2189,M,25,7,94538
2190,M,25,17,74074
2191,M,45,6,52556
2192,M,35,12,94520
2193,F,45,6,54401
2194,M,50,2,32117
2195,M,45,17,32837
2196,F,25,7,48237
2197,M,18,17,2140
2198,M,50,7,2420
2199,M,35,16,22124
2200,M,25,20,85207
2201,M,25,15,93107
2202,F,25,4,60443
2203,M,35,0,91006
2204,M,50,6,94702
2205,F,56,12,90290
2206,M,50,11,46802
2207,M,35,17,3820
2208,M,18,17,72703
2209,M,25,2,90068
2210,F,18,4,94116
2211,M,50,7,48152
2212,M,50,1,93105
2213,M,25,0,10002
2214,F,35,0,10011
2215,M,56,6,62707
2216,F,45,7,14519
2217,F,25,6,55417
2218,F,18,1,33143
2219,M,18,4,43215
2220,M,25,12,45014
2221,M,35,18,55448
2222,M,18,15,21042
2223,M,56,14,96744
2224,M,45,17,97124
2225,F,18,0,2143
2226,M,25,0,61021
2227,M,18,4,33023
2228,F,50,1,98499
2229,M,25,7,92612
2230,M,1,10,55345
2231,M,35,6,84103
2232,F,45,0,92126
2233,M,25,7,32835
2234,M,25,0,91403
2235,M,45,12,37853
2236,F,25,17,92084
2237,F,1,0,55403
2238,M,56,13,2356
2239,M,25,14,37931
2240,M,56,17,28704
2241,F,35,1,92103
2242,F,25,9,53719
2243,F,1,10,8820
2244,M,18,14,43613
2245,F,18,4,44515
2246,F,18,20,2125
2247,F,25,0,19001
2248,M,35,17,1890
2249,F,18,9,62225
2250,M,25,2,90803
2251,M,45,6,65201
2252,M,25,2,55408
2253,M,50,13,77459
2254,M,25,12,55124
2255,F,25,0,10021
2256,M,25,14,94105
2257,F,56,1,1060
2258,M,25,14,2134
2259,M,50,0,91789
2260,M,25,14,2465
2261,M,18,19,94618
2262,M,45,1,24523
2263,F,1,10,99016
2264,M,25,7,5401
2265,M,25,16,71118
2266,F,35,9,2879
2267,F,18,4,2143
2268,M,45,1,1867
2269,F,35,3,99504
2270,F,25,0,53589
2271,F,50,9,2865
2272,M,25,12,98105
2273,M,25,14,2142
2274,F,35,20,91324
2275,M,25,4,55455
2276,M,25,15,55902
2277,M,18,4,2143
2278,M,18,17,94063
2279,M,35,6,94115
2280,M,45,11,3301
2281,M,56,7,55430
2282,M,25,0,55414
2283,M,18,17,49445
2284,M,25,4,14607
2285,F,25,0,10011
2286,M,50,16,98103
2287,M,50,7,95020
2288,M,25,3,19147
2289,M,25,6,68108
2290,M,25,20,10012
2291,M,25,7,60046
2292,F,35,17,92509
2293,F,25,0,60664
2294,M,25,12,60068
2295,M,25,17,20910
2296,M,35,17,98103
2297,M,50,20,92106
2298,F,50,3,53222
2299,M,25,12,36115
2300,F,18,0,92626
2301,M,18,4,11209
2302,M,35,17,95125
2303,M,25,20,93704
2304,F,50,0,94514
2305,M,35,17,94550
2306,M,25,2,94404
2307,F,35,9,60618
2308,M,25,1,77064
2309,M,25,7,78731
2310,M,56,17,92009
2311,M,35,1,83301
2312,M,18,12,10027
2313,F,56,1,60605
2314,M,1,10,89509
2315,M,25,4,2430
2316,M,35,0,15801
2317,M,50,6,98237
2318,F,25,4,95616
2319,M,1,10,48867
2320,M,56,13,3440
2321,M,45,17,54022
2322,F,18,2,55105
2323,F,35,20,44303
2324,F,35,20,48044
2325,F,45,2,27514
2326,F,18,0,2135
2327,M,25,1,92120
2328,F,25,1,75149
2329,M,25,17,53188
2330,M,25,0,89145
2331,M,18,4,2777
2332,F,35,2,33619
2333,M,35,1,1773
2334,M,18,20,2601
2335,F,35,9,46077
2336,M,56,13,14215
2337,M,50,0,98826
2338,F,25,6,15202
2339,F,35,3,55075
2340,F,25,1,55104
2341,M,35,0,13207
2342,M,25,7,5346
2343,M,56,1,13210
2344,F,50,1,30602
2345,M,25,17,19810
2346,M,25,5,32839
2347,M,35,1,27909
2348,M,35,8,10014
2349,F,1,0,1036
2350,F,50,2,60657
2351,M,25,14,75230
2352,M,25,12,10128
2353,F,25,1,32607
2354,F,18,12,5055
2355,F,25,7,34952
2356,M,25,4,94110
2357,M,25,18,55412
2358,M,56,13,34235
2359,F,25,20,50111
2360,M,25,17,49423
2361,M,25,17,95136
2362,M,56,13,37923
2363,M,35,14,53092
2364,M,25,2,10025
2365,M,25,4,60056
2366,M,18,12,55109
2367,M,35,2,92115
2368,M,35,7,8904
2369,M,56,1,28223
2370,M,25,12,94065
2371,M,25,17,80123
2372,F,50,12,95472
2373,M,25,20,10002
2374,M,35,17,58503
2375,M,35,0,72058
2376,M,18,4,96744
2377,M,25,7,94117
2378,M,35,6,37853
2379,M,18,12,78750
2380,M,56,20,95123
2381,M,25,4,84064
2382,F,18,4,30010
2383,F,25,4,78223
2384,F,18,14,55426
2385,M,25,7,40205
2386,M,25,0,85712
2387,M,50,16,92129
2388,M,50,7,37931
2389,M,45,11,2155
2390,M,25,0,3766
2391,M,25,7,94043
2392,M,1,10,95123
2393,M,25,0,90046
2394,F,35,14,92673
2395,M,56,13,1742
2396,F,45,12,28655
2397,M,35,16,7030
2398,F,25,4,78705
2399,M,18,4,61761
2400,M,50,1,74105
2401,M,25,0,60656
2402,F,25,0,78735
2403,M,25,14,78267
